Order Date,Product Name,Revenue Stream,Unit Price,Quantity
2022-10-21,Product 12,Product,15.27,1
2022-10-21,License 9,License,76.19,4
2022-10-22,License 5,License,11.96,1
2022-10-22,License 1,License,57.99,2
2022-10-22,License 9,License,95.35,2
2022-10-22,Product 9,Product,95.89,3
2022-10-22,Product 5,Product,70.82,3
2022-10-23,Product 7,Product,81.0,2
2022-10-23,License 6,License,50.3,3
2022-10-23,License 7,License,99.48,2
2022-10-23,Managed Service 3,Managed Service,12.81,4
2022-10-23,Product 9,Product,28.92,1
2022-10-24,Managed Service 2,Managed Service,6.13,1
2022-10-24,Product 6,Product,34.54,2
2022-10-24,Managed Service 1,Managed Service,77.41,3
2022-10-24,Product 9,Product,10.13,2
2022-10-25,License 8,License,66.96,4
2022-10-25,Product 9,Product,16.94,2
2022-10-25,License 5,License,80.3,4
2022-10-26,Product 11,Product,54.81,1
2022-10-26,Product 6,Product,33.62,1
2022-10-26,Product 11,Product,90.88,4
2022-10-26,License 4,License,30.24,1
2022-10-26,Product 8,Product,83.38,4
2022-10-27,Managed Service 3,Managed Service,22.9,4
2022-10-27,License 6,License,37.68,3
2022-10-28,Product 3,Product,14.03,4
2022-10-28,License 5,License,75.25,3
2022-10-28,License 7,License,68.06,3
2022-10-28,License 4,License,41.95,1
2022-10-29,Managed Service 3,Managed Service,81.09,2
2022-10-30,License 4,License,15.8,2
2022-10-30,Product 6,Product,72.1,3
2022-10-30,Product 12,Product,3.01,2
2022-10-31,Product 6,Product,83.15,2
2022-10-31,License 1,License,26.03,2
2022-10-31,Managed Service 2,Managed Service,85.6,2
2022-11-01,Product 2,Product,97.72,1
2022-11-01,License 2,License,6.37,4
2022-11-02,Managed Service 3,Managed Service,1.66,4
2022-11-02,License 6,License,95.75,1
2022-11-02,License 8,License,74.93,3
2022-11-02,Product 4,Product,20.5,2
2022-11-02,License 2,License,5.54,2
2022-11-03,Managed Service 3,Managed Service,89.36,2
2022-11-03,Product 1,Product,80.17,1
2022-11-04,License 8,License,36.46,3
2022-11-04,Product 6,Product,84.38,1
2022-11-05,Product 8,Product,70.45,2
2022-11-06,License 5,License,48.21,4
2022-11-06,Product 8,Product,15.87,2
2022-11-06,Product 1,Product,84.96,4
2022-11-06,License 2,License,80.35,4
2022-11-07,License 4,License,91.94,1
2022-11-07,Product 8,Product,91.55,3
2022-11-07,Product 3,Product,76.64,1
2022-11-08,License 5,License,17.67,2
2022-11-08,License 4,License,10.01,4
2022-11-08,Product 5,Product,78.02,2
2022-11-09,License 5,License,73.91,3
2022-11-09,Product 6,Product,54.79,1
2022-11-09,License 9,License,33.91,4
2022-11-10,License 4,License,79.83,1
2022-11-10,License 3,License,78.79,4
2022-11-11,Product 8,Product,79.23,2
2022-11-11,Product 11,Product,25.44,1
2022-11-11,Product 11,Product,60.99,2
2022-11-11,License 6,License,51.62,3
2022-11-11,License 7,License,85.04,3
2022-11-12,Product 1,Product,35.98,1
2022-11-12,License 8,License,89.96,3
2022-11-13,License 4,License,84.12,3
2022-11-13,License 9,License,73.94,1
2022-11-13,Product 6,Product,89.47,2
2022-11-13,Managed Service 1,Managed Service,63.92,2
2022-11-13,Product 3,Product,6.56,2
2022-11-14,License 5,License,23.57,2
2022-11-14,License 7,License,97.76,3
2022-11-14,Product 4,Product,11.02,1
2022-11-14,Product 10,Product,50.91,4
2022-11-14,Product 9,Product,15.54,2
2022-11-15,Managed Service 1,Managed Service,63.66,3
2022-11-15,Managed Service 1,Managed Service,64.59,4
2022-11-15,Managed Service 1,Managed Service,73.49,3
2022-11-15,Product 8,Product,91.94,4
2022-11-15,Product 6,Product,28.04,2
2022-11-16,License 8,License,55.87,1
2022-11-16,Managed Service 3,Managed Service,55.6,2
2022-11-16,Product 4,Product,57.43,1
2022-11-17,Product 2,Product,59.13,4
2022-11-17,License 8,License,53.36,3
2022-11-17,License 7,License,44.65,2
2022-11-18,Product 12,Product,75.71,3
2022-11-18,Product 11,Product,86.57,4
2022-11-18,License 9,License,94.49,2
2022-11-19,Product 7,Product,83.26,4
2022-11-19,License 8,License,15.98,4
2022-11-19,Product 5,Product,96.82,3
2022-11-19,Product 3,Product,85.64,2
2022-11-20,Product 12,Product,24.05,2
2022-11-20,License 5,License,39.39,2
2022-11-21,License 4,License,43.19,4
2022-11-21,Product 3,Product,71.79,2
2022-11-21,License 2,License,63.0,3
2022-11-21,Product 11,Product,91.02,4
2022-11-21,Managed Service 1,Managed Service,91.18,2
2022-11-22,Managed Service 2,Managed Service,32.17,1
2022-11-22,Managed Service 3,Managed Service,61.74,1
2022-11-22,License 9,License,3.5,3
2022-11-22,License 6,License,3.03,4
2022-11-23,License 7,License,38.62,2
2022-11-23,Product 10,Product,50.77,2
2022-11-24,License 8,License,25.65,1
2022-11-24,Managed Service 3,Managed Service,78.74,1
2022-11-24,Product 3,Product,52.59,4
2022-11-24,License 5,License,35.25,1
2022-11-25,Managed Service 1,Managed Service,67.07,4
2022-11-25,Product 10,Product,8.51,4
2022-11-25,Managed Service 3,Managed Service,65.78,3
2022-11-26,License 8,License,86.97,3
2022-11-26,Product 2,Product,63.39,2
2022-11-26,Product 4,Product,78.49,2
2022-11-26,Product 7,Product,62.26,4
2022-11-26,Managed Service 1,Managed Service,40.5,2
2022-11-27,License 1,License,26.52,4
2022-11-27,License 2,License,36.67,1
2022-11-27,Product 8,Product,63.19,2
2022-11-27,Product 2,Product,45.53,4
2022-11-28,Product 12,Product,53.96,1
2022-11-28,License 5,License,11.42,4
2022-11-29,License 2,License,38.08,1
2022-11-29,License 4,License,67.86,2
2022-11-30,Product 5,Product,32.54,2
2022-11-30,Product 11,Product,17.73,1
2022-11-30,License 8,License,10.3,3
2022-11-30,License 4,License,43.04,4
2022-12-01,License 8,License,22.68,4
2022-12-02,Product 10,Product,15.03,1
2022-12-02,Product 4,Product,2.03,1
2022-12-02,Product 2,Product,5.01,3
2022-12-02,Product 4,Product,99.22,4
2022-12-02,Product 5,Product,15.52,1
2022-12-03,Managed Service 2,Managed Service,95.47,3
2022-12-04,License 9,License,31.86,1
2022-12-04,License 8,License,45.98,1
2022-12-04,Managed Service 3,Managed Service,46.13,1
2022-12-04,Product 9,Product,64.08,4
2022-12-04,License 4,License,20.74,1
2022-12-05,License 1,License,60.26,3
2022-12-05,Managed Service 2,Managed Service,64.65,3
2022-12-05,Managed Service 1,Managed Service,9.65,1
2022-12-05,Managed Service 3,Managed Service,6.72,1
2022-12-05,Product 4,Product,68.71,2
2022-12-06,License 6,License,98.61,3
2022-12-06,Product 10,Product,15.33,2
2022-12-06,Managed Service 3,Managed Service,52.71,4
2022-12-06,Product 10,Product,41.73,1
2022-12-07,Product 3,Product,23.92,2
2022-12-07,Product 3,Product,51.54,4
2022-12-08,License 7,License,62.31,4
2022-12-08,Product 7,Product,68.18,4
2022-12-09,License 6,License,17.84,4
2022-12-09,Product 1,Product,72.34,4
2022-12-10,Product 1,Product,94.3,3
2022-12-10,License 9,License,81.95,2
2022-12-11,Product 9,Product,21.25,4
2022-12-11,License 6,License,1.96,4
2022-12-11,Product 9,Product,39.2,1
2022-12-11,Product 5,Product,72.04,2
2022-12-11,Product 5,Product,73.34,2
2022-12-12,License 3,License,35.39,4
2022-12-12,Product 8,Product,71.08,2
2022-12-12,License 1,License,10.62,4
2022-12-12,License 4,License,33.23,3
2022-12-12,License 7,License,5.62,3
2022-12-13,Product 11,Product,3.92,1
2022-12-13,License 7,License,4.16,4
2022-12-13,Product 11,Product,11.43,1
2022-12-13,Product 4,Product,2.69,1
2022-12-14,License 2,License,70.49,4
2022-12-14,Product 12,Product,18.72,3
2022-12-14,Product 8,Product,93.05,4
2022-12-14,Product 8,Product,94.0,4
2022-12-15,License 7,License,12.17,1
2022-12-15,License 5,License,59.35,1
2022-12-15,Product 4,Product,93.95,3
2022-12-15,License 2,License,50.76,2
2022-12-16,License 3,License,58.03,2
2022-12-16,Product 8,Product,61.92,4
2022-12-16,License 5,License,99.98,2
2022-12-16,License 7,License,67.32,1
2022-12-16,Product 6,Product,26.32,1
2022-12-17,License 1,License,46.18,4
2022-12-18,Product 4,Product,72.73,3
2022-12-18,Product 1,Product,5.77,3
2022-12-19,Managed Service 1,Managed Service,38.61,4
2022-12-19,Managed Service 2,Managed Service,51.19,4
2022-12-20,License 2,License,40.51,4
2022-12-20,Managed Service 1,Managed Service,87.53,2
2022-12-20,License 6,License,42.77,3
2022-12-21,License 2,License,2.54,3
2022-12-21,Product 10,Product,72.53,3
2022-12-21,License 8,License,59.53,4
2022-12-21,Product 9,Product,9.41,2
2022-12-22,Product 8,Product,25.66,4
2022-12-23,License 9,License,39.31,4
2022-12-23,License 6,License,94.78,4
2022-12-23,Managed Service 3,Managed Service,75.92,3
2022-12-23,Product 9,Product,54.37,2
2022-12-24,Product 12,Product,9.06,2
2022-12-24,Product 4,Product,39.78,1
2022-12-24,License 7,License,50.56,2
2022-12-24,License 1,License,59.64,1
2022-12-25,Product 5,Product,4.52,4
2022-12-25,Product 1,Product,81.53,1
2022-12-25,Product 1,Product,10.59,1
2022-12-25,Product 3,Product,41.22,4
2022-12-25,License 9,License,6.4,2
2022-12-26,Product 12,Product,49.44,4
2022-12-26,License 2,License,44.11,2
2022-12-26,Product 1,Product,98.37,3
2022-12-26,Product 11,Product,35.0,1
2022-12-27,License 4,License,38.84,3
2022-12-27,Product 3,Product,47.98,4
2022-12-27,License 9,License,81.64,4
2022-12-27,Managed Service 3,Managed Service,93.89,2
2022-12-28,Product 5,Product,63.21,3
2022-12-28,Product 6,Product,64.52,1
2022-12-29,Product 2,Product,2.86,3
2022-12-30,Product 4,Product,83.11,2
2022-12-30,Managed Service 3,Managed Service,39.14,2
2022-12-30,License 4,License,59.61,4
2022-12-31,License 3,License,76.83,2
2023-01-01,Product 7,Product,2.63,3
2023-01-01,License 5,License,93.97,2
2023-01-01,License 3,License,64.86,3
2023-01-01,License 5,License,61.0,4
2023-01-01,License 2,License,88.88,1
2023-01-02,Product 3,Product,36.67,4
2023-01-02,Product 2,Product,4.32,4
2023-01-03,Product 12,Product,95.5,2
2023-01-03,Managed Service 3,Managed Service,76.88,4
2023-01-04,Product 4,Product,7.59,1
2023-01-05,Product 4,Product,90.65,3
2023-01-05,Product 12,Product,97.01,3
2023-01-06,License 4,License,74.07,1
2023-01-06,Managed Service 3,Managed Service,16.91,3
2023-01-07,License 9,License,35.31,1
2023-01-07,License 6,License,40.56,3
2023-01-07,Product 3,Product,50.28,4
2023-01-07,Product 12,Product,17.31,3
2023-01-07,Product 9,Product,8.77,4
2023-01-08,Product 3,Product,6.3,4
2023-01-08,Product 7,Product,8.57,3
2023-01-08,License 1,License,72.05,2
2023-01-08,Product 1,Product,81.62,2
2023-01-09,License 2,License,40.95,4
2023-01-09,Product 4,Product,60.05,1
2023-01-10,Product 8,Product,93.94,3
2023-01-10,License 9,License,61.53,2
2023-01-10,License 9,License,4.22,4
2023-01-10,License 1,License,14.48,3
2023-01-10,License 9,License,28.16,2
2023-01-11,Product 1,Product,37.51,2
2023-01-11,License 8,License,66.45,4
2023-01-11,License 4,License,41.82,4
2023-01-11,License 3,License,36.15,1
2023-01-12,Product 9,Product,47.63,2
2023-01-13,Product 3,Product,38.39,2
2023-01-14,Product 4,Product,34.44,3
2023-01-14,Product 8,Product,66.54,1
2023-01-15,License 8,License,12.54,2
2023-01-15,License 1,License,79.94,3
2023-01-16,Product 3,Product,88.49,1
2023-01-16,Managed Service 2,Managed Service,43.28,2
2023-01-16,Managed Service 3,Managed Service,95.14,2
2023-01-16,Product 1,Product,30.09,2
2023-01-16,Product 4,Product,49.19,2
2023-01-17,License 2,License,6.74,4
2023-01-18,Product 5,Product,27.36,2
2023-01-18,Product 1,Product,88.77,3
2023-01-18,Product 10,Product,55.32,4
2023-01-18,License 1,License,78.67,2
2023-01-19,Product 9,Product,77.25,1
2023-01-19,License 2,License,6.9,4
2023-01-20,Managed Service 3,Managed Service,87.72,1
2023-01-20,License 3,License,42.7,2
2023-01-20,Product 8,Product,98.66,1
2023-01-20,License 1,License,20.65,2
2023-01-21,License 3,License,45.32,2
2023-01-21,Product 11,Product,54.43,2
2023-01-22,Product 2,Product,40.6,3
2023-01-22,Product 1,Product,3.66,4
2023-01-22,Product 7,Product,54.99,3
2023-01-22,License 2,License,15.88,1
2023-01-22,License 5,License,62.29,1
2023-01-23,Product 1,Product,41.07,3
2023-01-24,Product 6,Product,35.96,4
2023-01-24,License 6,License,45.11,3
2023-01-25,Product 12,Product,16.95,3
2023-01-26,License 9,License,60.66,2
2023-01-26,License 1,License,54.83,4
2023-01-26,License 5,License,66.13,1
2023-01-26,Product 9,Product,28.99,3
2023-01-27,Product 6,Product,28.86,2
2023-01-27,Product 10,Product,20.52,3
2023-01-27,Product 6,Product,12.61,2
2023-01-27,Product 4,Product,16.43,4
2023-01-27,Managed Service 3,Managed Service,55.01,1
2023-01-28,Product 12,Product,59.9,1
2023-01-28,Product 12,Product,17.85,3
2023-01-28,Product 5,Product,30.74,3
2023-01-28,License 6,License,95.79,4
2023-01-28,Product 11,Product,75.67,2
2023-01-29,Product 11,Product,99.63,4
2023-01-30,License 2,License,99.0,1
2023-01-30,License 1,License,58.43,1
2023-01-30,Product 5,Product,57.95,4
2023-01-31,Product 6,Product,35.74,1
2023-01-31,License 1,License,97.96,3
2023-01-31,Managed Service 1,Managed Service,78.34,3
2023-01-31,License 6,License,25.42,4
2023-01-31,Managed Service 1,Managed Service,12.13,1
2023-02-01,Product 11,Product,76.04,3
2023-02-01,Product 4,Product,93.68,2
2023-02-01,Product 12,Product,14.03,3
2023-02-01,Product 9,Product,65.97,3
2023-02-02,Managed Service 1,Managed Service,89.99,1
2023-02-02,Product 12,Product,57.21,1
2023-02-02,License 9,License,50.6,2
2023-02-03,License 5,License,64.97,4
2023-02-03,License 6,License,89.82,1
2023-02-03,Product 9,Product,40.9,2
2023-02-04,Product 9,Product,48.67,2
2023-02-04,Managed Service 1,Managed Service,95.53,4
2023-02-04,License 8,License,19.82,3
2023-02-04,Managed Service 2,Managed Service,78.29,4
2023-02-05,Product 9,Product,13.62,3
2023-02-06,Product 10,Product,31.43,1
2023-02-07,License 2,License,63.97,4
2023-02-07,License 4,License,22.66,2
2023-02-07,Product 2,Product,19.15,2
2023-02-07,License 3,License,71.14,1
2023-02-07,Product 9,Product,76.12,2
2023-02-08,License 6,License,45.14,3
2023-02-08,Product 2,Product,7.01,2
2023-02-08,Product 12,Product,41.88,3
2023-02-09,License 4,License,43.73,4
2023-02-09,License 1,License,14.27,1
2023-02-10,Product 1,Product,29.76,1
2023-02-10,Product 11,Product,87.85,4
2023-02-10,Product 2,Product,17.59,1
2023-02-11,License 1,License,87.3,2
2023-02-11,Managed Service 2,Managed Service,82.82,4
2023-02-11,Product 8,Product,31.17,1
2023-02-12,Product 10,Product,49.78,2
2023-02-12,License 1,License,30.21,4
2023-02-13,Product 4,Product,87.35,3
2023-02-13,Product 12,Product,49.87,1
2023-02-13,License 3,License,13.08,2
2023-02-13,Product 12,Product,84.76,2
2023-02-14,License 7,License,38.97,1
2023-02-14,Product 7,Product,70.52,3
2023-02-14,Product 2,Product,37.77,2
2023-02-15,Managed Service 2,Managed Service,42.06,2
2023-02-15,Product 7,Product,10.17,4
2023-02-15,License 1,License,83.68,2
2023-02-15,Product 12,Product,99.31,1
2023-02-15,Product 7,Product,14.47,1
2023-02-16,License 6,License,88.42,1
2023-02-16,Managed Service 1,Managed Service,83.61,4
2023-02-17,License 5,License,90.65,4
2023-02-17,License 6,License,15.34,1
2023-02-17,License 5,License,29.75,3
2023-02-18,Product 11,Product,48.67,2
2023-02-18,License 3,License,14.87,1
2023-02-18,Product 12,Product,42.86,1
2023-02-18,Product 4,Product,52.62,1
2023-02-19,License 1,License,22.06,4
2023-02-19,Product 7,Product,13.83,4
2023-02-19,Product 6,Product,59.29,1
2023-02-19,License 4,License,74.25,1
2023-02-20,Product 1,Product,63.84,3
2023-02-21,License 2,License,38.34,2
2023-02-21,License 3,License,38.0,4
2023-02-22,Product 7,Product,12.49,3
2023-02-23,Product 5,Product,53.12,2
2023-02-23,Product 1,Product,73.61,4
2023-02-24,License 2,License,79.94,1
2023-02-24,Product 7,Product,54.12,2
2023-02-24,Product 12,Product,35.54,1
2023-02-24,Product 9,Product,30.57,3
2023-02-24,Managed Service 1,Managed Service,2.63,4
2023-02-25,License 8,License,45.12,1
2023-02-25,License 1,License,1.56,4
2023-02-26,Product 3,Product,15.18,2
2023-02-26,Product 11,Product,60.15,4
2023-02-26,License 7,License,69.43,3
2023-02-26,Product 9,Product,97.18,3
2023-02-27,Product 9,Product,43.06,3
2023-02-27,Managed Service 1,Managed Service,24.74,1
2023-02-27,Product 3,Product,39.42,2
2023-02-28,License 4,License,68.92,2
2023-02-28,Product 9,Product,16.87,1
2023-03-01,License 5,License,34.91,3
2023-03-01,Product 4,Product,66.45,1
2023-03-01,Product 1,Product,1.57,3
2023-03-01,Managed Service 3,Managed Service,59.12,3
2023-03-01,Product 4,Product,38.39,3
2023-03-02,Product 4,Product,69.33,2
2023-03-02,Product 7,Product,61.56,4
2023-03-03,License 5,License,75.78,4
2023-03-03,License 4,License,84.83,4
2023-03-03,License 7,License,97.87,3
2023-03-03,License 1,License,7.38,1
2023-03-04,Managed Service 1,Managed Service,60.66,2
2023-03-04,License 3,License,68.79,3
2023-03-04,Product 3,Product,83.75,1
2023-03-04,License 3,License,61.05,1
2023-03-05,License 3,License,0.61,2
2023-03-05,Product 4,Product,13.22,3
2023-03-05,License 5,License,44.15,1
2023-03-05,License 3,License,54.39,4
2023-03-06,License 7,License,81.52,3
2023-03-06,License 9,License,84.02,2
2023-03-06,License 3,License,24.97,2
2023-03-06,Product 1,Product,48.57,4
2023-03-06,Managed Service 3,Managed Service,57.67,4
2023-03-07,Managed Service 1,Managed Service,74.06,4
2023-03-07,Product 12,Product,98.45,2
2023-03-07,License 7,License,1.44,4
2023-03-08,Product 3,Product,4.13,2
2023-03-08,Product 1,Product,35.72,1
2023-03-08,License 6,License,59.22,3
2023-03-09,Product 9,Product,63.8,1
2023-03-09,Product 8,Product,30.87,4
2023-03-10,Product 8,Product,21.97,2
2023-03-10,Product 9,Product,77.37,1
2023-03-11,Product 7,Product,45.45,3
2023-03-11,Product 9,Product,64.48,4
2023-03-11,Product 6,Product,66.56,3
2023-03-11,License 2,License,39.35,4
2023-03-12,Managed Service 2,Managed Service,10.77,3
2023-03-12,License 8,License,40.99,2
2023-03-12,Product 10,Product,99.17,1
2023-03-13,License 3,License,59.11,1
2023-03-13,Managed Service 2,Managed Service,30.88,2
2023-03-13,License 1,License,45.56,4
2023-03-14,Managed Service 3,Managed Service,36.25,2
2023-03-15,Product 6,Product,32.43,1
2023-03-15,License 9,License,37.13,2
2023-03-15,License 4,License,2.48,3
2023-03-15,Product 3,Product,69.79,1
2023-03-15,License 7,License,19.67,1
2023-03-16,License 8,License,13.95,4
2023-03-16,License 1,License,80.04,3
2023-03-16,License 9,License,42.32,1
2023-03-17,Product 5,Product,46.27,1
2023-03-17,Product 8,Product,21.05,1
2023-03-17,Product 8,Product,83.16,2
2023-03-18,Managed Service 1,Managed Service,71.53,2
2023-03-18,Product 10,Product,83.2,1
2023-03-18,Product 2,Product,61.86,1
2023-03-18,Product 1,Product,84.5,4
2023-03-18,License 6,License,41.86,3
2023-03-19,License 1,License,93.01,4
2023-03-19,License 7,License,32.05,3
2023-03-19,Product 8,Product,78.19,2
2023-03-19,Product 1,Product,12.51,4
2023-03-19,Product 1,Product,53.42,2
2023-03-20,License 2,License,27.05,4
2023-03-20,License 3,License,91.67,4
2023-03-20,License 8,License,19.29,2
2023-03-20,Product 12,Product,12.13,2
2023-03-21,Product 7,Product,39.34,3
2023-03-21,Product 3,Product,7.01,2
2023-03-21,Product 1,Product,85.73,1
2023-03-21,License 1,License,7.09,4
2023-03-21,Product 7,Product,81.89,1
2023-03-22,License 7,License,93.82,1
2023-03-22,Product 12,Product,60.19,3
2023-03-22,Product 11,Product,79.59,3
2023-03-22,Managed Service 2,Managed Service,74.24,1
2023-03-22,Managed Service 2,Managed Service,84.94,3
2023-03-23,Product 3,Product,93.54,4
2023-03-23,Product 1,Product,84.08,4
2023-03-23,License 3,License,25.09,3
2023-03-23,Managed Service 1,Managed Service,9.18,3
2023-03-23,License 3,License,59.2,1
2023-03-24,Product 12,Product,11.04,2
